stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1811_02,,子安,,35.4839447,139.6449214,,,0,,,1,
1812_01,,子安小学校入口,,35.4903703,139.6528995,,,0,,,1,
1812_02,,子安小学校入口,,35.4904097,139.6524734,,,0,,,1,
1813_01,,子安台市場前,,35.4930172,139.6566186,,,0,,,1,
1813_02,,子安台市場前,,35.4928470,139.6559892,,,0,,,1,
1814_01,,港神境,,35.4991081,139.6063920,,,0,,,1,
1814_02,,港神境,,35.4985259,139.6064356,,,0,,,1,
1816_01,,港北車庫前,,35.5134178,139.6232806,,,0,,,1,
1816_02,,港北車庫前,,35.5141420,139.6238147,,,0,,,1,
1818_01,,港北区総合庁舎前,,35.5201753,139.6326295,,,0,,,1,
1818_02,,港北区総合庁舎前,,35.5199953,139.6324178,,,0,,,1,
1818_03,,港北区総合庁舎前,,35.5185803,139.6331381,,,0,,,1,
1818_04,,港北区総合庁舎前,,35.5184445,139.6335686,,,0,,,1,
1820_01,,港北小学校前,,35.5016981,139.6377089,,,0,,,1,
1820_02,,港北小学校前,,35.5013381,139.6372531,,,0,,,1,
1820_03,,港北小学校前,,35.5000486,139.6366867,,,0,,,1,
1820_04,,港北小学校前,,35.5018680,139.6371508,,,0,,,1,
1821_01,,港南車庫前,,35.3776881,139.5700350,,,0,,,1,
1821_02,,港南車庫前,,35.3777334,139.5699986,,,0,,,1,
1822_01,,港南台入口,,35.3803434,139.5786945,,,0,,,1,
1822_02,,港南台入口,,35.3797972,139.5792586,,,0,,,1,
1822_03,,港南台入口,,35.3796036,139.5780964,,,0,,,1,
1823_03,,港南台駅前,,35.3747464,139.5771403,,,0,,,1,3
1823_04,,港南台駅前,,35.3749136,139.5770739,,,0,,,1,4
1823_05,,港南台駅前,,35.3746661,139.5767217,,,0,,,1,5
1823_06,,港南台駅前,,35.3747164,139.5769053,,,0,,,1,6
1824_01,,港南環境センター前,,35.3661559,139.5849364,,,0,,,1,
1824_02,,港南環境センター前,,35.3660634,139.5842853,,,0,,,1,
1825_01,,港南台第１小学校前,,35.3710820,139.5877100,,,0,,,1,
1825_02,,港南台第１小学校前,,35.3694053,139.5891572,,,0,,,1,
1827_01,,港南区総合庁舎前,,35.4012822,139.5911461,,,0,,,1,
1827_03,,港南区総合庁舎前,,35.4009217,139.5907667,,,0,,,1,
1828_01,,港南プラザ,,35.3914809,139.5591211,,,0,,,1,
1828_02,,港南プラザ,,35.3909203,139.5590592,,,0,,,1,
1832_01,,公園前（港南区）,,35.3770850,139.5807109,,,0,,,1,
1832_02,,公園前（港南区）,,35.3770420,139.5809589,,,0,,,1,
1834_01,,公務員住宅入口,,35.3886495,139.5766967,,,0,,,1,
1834_02,,公務員住宅入口,,35.3885850,139.5768284,,,0,,,1,
1835_01,,高周波前,,35.5128934,139.5489906,,,0,,,1,
1835_02,,高周波前,,35.5131147,139.5492459,,,0,,,1,
1836_01,,洪福寺,,35.4576614,139.6067856,,,0,,,1,
1836_02,,洪福寺,,35.4560353,139.6079922,,,0,,,1,
1836_03,,洪福寺,,35.4560886,139.6059636,,,0,,,1,
1836_04,,洪福寺,,35.4571867,139.6046489,,,0,,,1,
1837_01,,更新橋,,35.3671770,139.6008150,,,0,,,1,
1837_02,,更新橋,,35.3672125,139.6009372,,,0,,,1,
1839_01,,国道尻手,,35.5291509,139.6848750,,,0,,,1,
1839_02,,国道尻手,,35.5294528,139.6847522,,,0,,,1,
1839_03,,国道尻手,,35.5287906,139.6837959,,,0,,,1,
1840_01,,国道駅前,,35.5018472,139.6757886,,,0,,,1,
1840_02,,国道駅前,,35.5012314,139.6754522,,,0,,,1,
1841_01,,駒岡八幡神社前,,35.5338022,139.6584406,,,0,,,1,
